probe,gallery,template_idx,similarity,is_genuine
BradPitt.jpg,ScarlettJohansson,0,0.05166852846741676,0
BradPitt.jpg,ScarlettJohansson,1,-0.058672692626714706,0
BradPitt.jpg,ScarlettJohansson,2,-0.059947557747364044,0
BradPitt.jpg,SachaBaronCohen,0,-0.22350819408893585,0
BradPitt.jpg,SachaBaronCohen,1,-0.20407116413116455,0
BradPitt.jpg,SachaBaronCohen,2,-0.10661262273788452,0
BradPitt.jpg,JoeBiden,0,-0.08350466936826706,0
BradPitt.jpg,JoeBiden,1,-0.14241066575050354,0
BradPitt.jpg,JoeBiden,2,-0.16345438361167908,0
BradPitt.jpg,JohnnyDepp,0,0.26225024461746216,0
BradPitt.jpg,JohnnyDepp,1,0.10553506016731262,0
BradPitt.jpg,JohnnyDepp,2,0.12220145016908646,0
BradPitt.jpg,JimCarrey,0,0.15375646948814392,0
BradPitt.jpg,JimCarrey,1,0.05052517354488373,0
BradPitt.jpg,JimCarrey,2,0.1863204538822174,0
BradPitt.jpg,PattyPravo,0,-0.12359544634819031,0
BradPitt.jpg,PattyPravo,1,-0.10533975809812546,0
BradPitt.jpg,PattyPravo,2,-0.1473131775856018,0
BradPitt.jpg,SimonaVentura,0,-0.09699158370494843,0
BradPitt.jpg,SimonaVentura,1,0.09809762239456177,0
BradPitt.jpg,SimonaVentura,2,-0.050335969775915146,0
BradPitt.jpg,DaxShepard,0,-0.029999343678355217,0
BradPitt.jpg,DaxShepard,1,0.04259061813354492,0
BradPitt.jpg,DaxShepard,2,-0.12237806618213654,0
BradPitt.jpg,KevinJonas,0,0.05194047465920448,0
BradPitt.jpg,KevinJonas,1,-0.050156354904174805,0
BradPitt.jpg,KevinJonas,2,-0.06291831284761429,0
BradPitt.jpg,BritneySpears,0,-0.030399709939956665,0
BradPitt.jpg,BritneySpears,1,-0.04431673511862755,0
BradPitt.jpg,BritneySpears,2,-0.05255129933357239,0
BradPitt.jpg,ChrisEvans,0,-0.03920893371105194,0
BradPitt.jpg,ChrisEvans,1,-0.0695793628692627,0
BradPitt.jpg,ChrisEvans,2,-0.1640682965517044,0
BradPitt.jpg,RobinWilliams,0,-0.1308605670928955,0
BradPitt.jpg,RobinWilliams,1,0.12361807376146317,0
BradPitt.jpg,RobinWilliams,2,-0.05075088515877724,0
BradPitt.jpg,MatthewMcConaughey,0,0.20834603905677795,0
BradPitt.jpg,MatthewMcConaughey,1,0.14401806890964508,0
BradPitt.jpg,MatthewMcConaughey,2,0.03639712184667587,0
BradPitt.jpg,JoeJonas,0,-0.0027530782390385866,0
BradPitt.jpg,JoeJonas,1,0.09621912240982056,0
BradPitt.jpg,JoeJonas,2,-0.08144319802522659,0
BradPitt.jpg,ElizabethOlsen,0,0.008875172585248947,0
BradPitt.jpg,ElizabethOlsen,1,0.03826719895005226,0
BradPitt.jpg,ElizabethOlsen,2,-0.09478352218866348,0
BradPitt.jpg,AshleyOlsen,0,-0.04690047353506088,0
BradPitt.jpg,AshleyOlsen,1,0.0020948704332113266,0
BradPitt.jpg,AshleyOlsen,2,-0.031138639897108078,0
BradPitt.jpg,DonaldTrump,0,-0.018612008541822433,0
BradPitt.jpg,DonaldTrump,1,-0.05846337601542473,0
BradPitt.jpg,DonaldTrump,2,-0.08814774453639984,0
BradPitt.jpg,JenniferLawrence,0,-0.22444257140159607,0
BradPitt.jpg,JenniferLawrence,1,-0.23214954137802124,0
BradPitt.jpg,JenniferLawrence,2,-0.0893646627664566,0
BradPitt.jpg,LoredanaBerte,0,0.14808756113052368,0
BradPitt.jpg,LoredanaBerte,1,0.09834801405668259,0
BradPitt.jpg,LoredanaBerte,2,0.11302061378955841,0
BradPitt.jpg,EmmaWatson,0,-0.10083527117967606,0
BradPitt.jpg,EmmaWatson,1,-0.03851235285401344,0
BradPitt.jpg,EmmaWatson,2,-0.05505994334816933,0
BradPitt.jpg,MegRyan,0,0.24474675953388214,0
BradPitt.jpg,MegRyan,1,0.09177979826927185,0
BradPitt.jpg,MegRyan,2,0.09810489416122437,0
BradPitt.jpg,DrusillaFoer,0,-0.032464414834976196,0
BradPitt.jpg,DrusillaFoer,1,0.11397399008274078,0
BradPitt.jpg,DrusillaFoer,2,0.06298450380563736,0
BradPitt.jpg,RamiMalek,0,0.11043775081634521,0
BradPitt.jpg,RamiMalek,1,0.05773328244686127,0
BradPitt.jpg,RamiMalek,2,0.11549839377403259,0
BradPitt.jpg,LiamHemsworth,0,0.12901820242404938,0
BradPitt.jpg,LiamHemsworth,1,0.07122118771076202,0
BradPitt.jpg,LiamHemsworth,2,0.15672476589679718,0
BradPitt.jpg,QueenElizabeth,0,0.15729019045829773,0
BradPitt.jpg,QueenElizabeth,1,0.13388507068157196,0
BradPitt.jpg,QueenElizabeth,2,0.24047930538654327,0
BradPitt.jpg,RDJ,0,0.006485752761363983,0
BradPitt.jpg,RDJ,1,0.07666493952274323,0
BradPitt.jpg,DanielRadcliffe,0,0.12072297930717468,0
BradPitt.jpg,DanielRadcliffe,1,0.058965932577848434,0
BradPitt.jpg,DanielRadcliffe,2,0.10788506269454956,0
BradPitt.jpg,Adele,0,0.2412845641374588,0
BradPitt.jpg,Adele,1,0.19761088490486145,0
BradPitt.jpg,Adele,2,0.21062204241752625,0
BradPitt.jpg,BruceJenner,0,0.025625070556998253,0
BradPitt.jpg,BruceJenner,1,-0.13470801711082458,0
BradPitt.jpg,BruceJenner,2,-0.0850270539522171,0
BradPitt.jpg,HughGrant,0,0.06635398417711258,0
BradPitt.jpg,HughGrant,1,0.11885075271129608,0
BradPitt.jpg,HughGrant,2,0.14800173044204712,0
BradPitt.jpg,NickJonas,0,0.11508085578680038,0
BradPitt.jpg,NickJonas,1,0.1096918061375618,0
BradPitt.jpg,NickJonas,2,0.10613998025655746,0
BradPitt.jpg,GeorgeClooney,0,-0.04623473063111305,0
BradPitt.jpg,GeorgeClooney,1,-0.038174793124198914,0
BradPitt.jpg,GeorgeClooney,2,-0.09837973117828369,0
BradPitt.jpg,BradPitt,0,0.48116880655288696,1
BradPitt.jpg,BradPitt,1,0.5600034594535828,1
BradPitt.jpg,BradPitt,2,0.6673182249069214,1
BradPitt.jpg,MacaulayCulkin,0,0.15357442200183868,0
BradPitt.jpg,MacaulayCulkin,1,0.14100608229637146,0
BradPitt.jpg,MacaulayCulkin,2,0.11202660202980042,0
BradPitt.jpg,KylieJenner,0,0.04842252656817436,0
BradPitt.jpg,KylieJenner,1,-0.1625792533159256,0
BradPitt.jpg,KylieJenner,2,0.01494862511754036,0
BradPitt.jpg,Rupaul,0,-0.08393298089504242,0
BradPitt.jpg,RobertDeNiro,0,0.11873027682304382,0
BradPitt.jpg,RobertDeNiro,1,0.09734560549259186,0
BradPitt.jpg,RobertDeNiro,2,0.01695077121257782,0
BradPitt.jpg,KeanuReeves,0,-0.024282146245241165,0
