probe,gallery,template_idx,similarity,is_genuine
EmmaWatson.jpg,ScarlettJohansson,0,0.04594787582755089,0
EmmaWatson.jpg,ScarlettJohansson,1,0.04510979354381561,0
EmmaWatson.jpg,ScarlettJohansson,2,0.031155802309513092,0
EmmaWatson.jpg,SachaBaronCohen,0,-0.033348970115184784,0
EmmaWatson.jpg,SachaBaronCohen,1,-0.15597732365131378,0
EmmaWatson.jpg,SachaBaronCohen,2,-0.04673663526773453,0
EmmaWatson.jpg,JoeBiden,0,0.047770000994205475,0
EmmaWatson.jpg,JoeBiden,1,0.17397764325141907,0
EmmaWatson.jpg,JoeBiden,2,0.13833606243133545,0
EmmaWatson.jpg,JohnnyDepp,0,-0.016559671610593796,0
EmmaWatson.jpg,JohnnyDepp,1,0.07002686709165573,0
EmmaWatson.jpg,JohnnyDepp,2,0.11144231259822845,0
EmmaWatson.jpg,JimCarrey,0,-0.021715573966503143,0
EmmaWatson.jpg,JimCarrey,1,0.06772173941135406,0
EmmaWatson.jpg,JimCarrey,2,-0.05893180891871452,0
EmmaWatson.jpg,PattyPravo,0,0.08695054799318314,0
EmmaWatson.jpg,PattyPravo,1,0.07557510584592819,0
EmmaWatson.jpg,PattyPravo,2,0.18233276903629303,0
EmmaWatson.jpg,SimonaVentura,0,-0.041951410472393036,0
EmmaWatson.jpg,SimonaVentura,1,0.14932215213775635,0
EmmaWatson.jpg,SimonaVentura,2,-0.016503825783729553,0
EmmaWatson.jpg,DaxShepard,0,-0.1416652351617813,0
EmmaWatson.jpg,DaxShepard,1,-0.0722677931189537,0
EmmaWatson.jpg,DaxShepard,2,-0.0928560346364975,0
EmmaWatson.jpg,KevinJonas,0,0.020211918279528618,0
EmmaWatson.jpg,KevinJonas,1,0.04691128805279732,0
EmmaWatson.jpg,KevinJonas,2,0.1080579161643982,0
EmmaWatson.jpg,BritneySpears,0,0.10722091794013977,0
EmmaWatson.jpg,BritneySpears,1,0.06331907957792282,0
EmmaWatson.jpg,BritneySpears,2,0.01443052664399147,0
EmmaWatson.jpg,ChrisEvans,0,-0.05143382027745247,0
EmmaWatson.jpg,ChrisEvans,1,-0.1858285665512085,0
EmmaWatson.jpg,ChrisEvans,2,-0.024837110191583633,0
EmmaWatson.jpg,RobinWilliams,0,-0.19337347149848938,0
EmmaWatson.jpg,RobinWilliams,1,-0.16493001580238342,0
EmmaWatson.jpg,RobinWilliams,2,-0.1024155542254448,0
EmmaWatson.jpg,MatthewMcConaughey,0,-0.017538340762257576,0
EmmaWatson.jpg,MatthewMcConaughey,1,-0.11152637004852295,0
EmmaWatson.jpg,MatthewMcConaughey,2,-0.08299188315868378,0
EmmaWatson.jpg,JoeJonas,0,-0.038965921849012375,0
EmmaWatson.jpg,JoeJonas,1,0.001730860210955143,0
EmmaWatson.jpg,JoeJonas,2,0.01767878793179989,0
EmmaWatson.jpg,ElizabethOlsen,0,0.007947639562189579,0
EmmaWatson.jpg,ElizabethOlsen,1,-0.005785644054412842,0
EmmaWatson.jpg,ElizabethOlsen,2,-0.05428006500005722,0
EmmaWatson.jpg,AshleyOlsen,0,-0.07968205213546753,0
EmmaWatson.jpg,AshleyOlsen,1,-0.04157547652721405,0
EmmaWatson.jpg,AshleyOlsen,2,-0.10120265185832977,0
EmmaWatson.jpg,DonaldTrump,0,-0.11848510056734085,0
EmmaWatson.jpg,DonaldTrump,1,-0.03302600607275963,0
EmmaWatson.jpg,DonaldTrump,2,-0.03598232939839363,0
EmmaWatson.jpg,JenniferLawrence,0,-0.035396404564380646,0
EmmaWatson.jpg,JenniferLawrence,1,-0.18384157121181488,0
EmmaWatson.jpg,JenniferLawrence,2,-0.23975643515586853,0
EmmaWatson.jpg,LoredanaBerte,0,0.0010988935828208923,0
