probe,gallery,template_idx,similarity,is_genuine
ElizabethOlsen.jpg,ScarlettJohansson,0,0.240142822265625,0
ElizabethOlsen.jpg,ScarlettJohansson,1,0.30706655979156494,0
ElizabethOlsen.jpg,ScarlettJohansson,2,0.3642047643661499,0
ElizabethOlsen.jpg,SachaBaronCohen,0,-0.004128419794142246,0
ElizabethOlsen.jpg,SachaBaronCohen,1,-0.09857401996850967,0
ElizabethOlsen.jpg,SachaBaronCohen,2,-0.13969194889068604,0
ElizabethOlsen.jpg,JoeBiden,0,-0.1080215573310852,0
ElizabethOlsen.jpg,JoeBiden,1,-0.06860522925853729,0
ElizabethOlsen.jpg,JoeBiden,2,0.053229980170726776,0
ElizabethOlsen.jpg,JohnnyDepp,0,0.00279429042711854,0
ElizabethOlsen.jpg,JohnnyDepp,1,-0.08451245725154877,0
ElizabethOlsen.jpg,JohnnyDepp,2,-0.11206936091184616,0
ElizabethOlsen.jpg,JimCarrey,0,0.033222414553165436,0
ElizabethOlsen.jpg,JimCarrey,1,-0.024259213358163834,0
ElizabethOlsen.jpg,JimCarrey,2,0.026714488863945007,0
ElizabethOlsen.jpg,PattyPravo,0,-0.04524940252304077,0
ElizabethOlsen.jpg,PattyPravo,1,0.00933466013520956,0
ElizabethOlsen.jpg,PattyPravo,2,-0.07412508875131607,0
ElizabethOlsen.jpg,SimonaVentura,0,-0.029583826661109924,0
ElizabethOlsen.jpg,SimonaVentura,1,-0.013598407618701458,0
ElizabethOlsen.jpg,SimonaVentura,2,-0.11854390799999237,0
ElizabethOlsen.jpg,DaxShepard,0,-0.20170168578624725,0
ElizabethOlsen.jpg,DaxShepard,1,-0.21191920340061188,0
ElizabethOlsen.jpg,DaxShepard,2,-0.12799975275993347,0
ElizabethOlsen.jpg,KevinJonas,0,-0.0862036794424057,0
ElizabethOlsen.jpg,KevinJonas,1,-0.04866212606430054,0
ElizabethOlsen.jpg,KevinJonas,2,-0.09917957335710526,0
ElizabethOlsen.jpg,BritneySpears,0,-0.11167533695697784,0
ElizabethOlsen.jpg,BritneySpears,1,-0.1500164419412613,0
ElizabethOlsen.jpg,BritneySpears,2,-0.04933377355337143,0
ElizabethOlsen.jpg,ChrisEvans,0,-0.036173559725284576,0
ElizabethOlsen.jpg,ChrisEvans,1,0.10561175644397736,0
ElizabethOlsen.jpg,ChrisEvans,2,-0.06879214942455292,0
ElizabethOlsen.jpg,RobinWilliams,0,0.06546071916818619,0
ElizabethOlsen.jpg,RobinWilliams,1,0.1058935895562172,0
ElizabethOlsen.jpg,RobinWilliams,2,0.02693161740899086,0
ElizabethOlsen.jpg,MatthewMcConaughey,0,0.04945100098848343,0
ElizabethOlsen.jpg,MatthewMcConaughey,1,0.09037604182958603,0
