probe,gallery,template_idx,similarity,is_genuine
Adele.jpg,ScarlettJohansson,0,0.2847331762313843,0
Adele.jpg,ScarlettJohansson,1,0.24261851608753204,0
Adele.jpg,ScarlettJohansson,2,0.1168690025806427,0
Adele.jpg,SachaBaronCohen,0,-0.02721523493528366,0
Adele.jpg,SachaBaronCohen,1,-0.09097526222467422,0
Adele.jpg,SachaBaronCohen,2,-0.13472990691661835,0
Adele.jpg,JoeBiden,0,-0.16872674226760864,0
Adele.jpg,JoeBiden,1,-0.1145351454615593,0
Adele.jpg,JoeBiden,2,-0.17338961362838745,0
Adele.jpg,JohnnyDepp,0,0.0529724657535553,0
Adele.jpg,JohnnyDepp,1,0.004386642947793007,0
Adele.jpg,JohnnyDepp,2,0.07289832085371017,0
Adele.jpg,JimCarrey,0,0.192973792552948,0
Adele.jpg,JimCarrey,1,0.1260288804769516,0
Adele.jpg,JimCarrey,2,0.19268585741519928,0
Adele.jpg,PattyPravo,0,-0.07186800986528397,0
Adele.jpg,PattyPravo,1,-0.16731800138950348,0
Adele.jpg,PattyPravo,2,-0.1835813969373703,0
Adele.jpg,SimonaVentura,0,-0.07570704072713852,0
Adele.jpg,SimonaVentura,1,-0.019605953246355057,0
Adele.jpg,SimonaVentura,2,-0.11163095384836197,0
Adele.jpg,DaxShepard,0,0.03938449174165726,0
Adele.jpg,DaxShepard,1,-0.004575392231345177,0
Adele.jpg,DaxShepard,2,-0.029608476907014847,0
Adele.jpg,KevinJonas,0,-0.017497055232524872,0
Adele.jpg,KevinJonas,1,-0.039720214903354645,0
Adele.jpg,KevinJonas,2,0.006615966558456421,0
Adele.jpg,BritneySpears,0,-0.18581055104732513,0
Adele.jpg,BritneySpears,1,-0.17299716174602509,0
Adele.jpg,BritneySpears,2,-0.1376861035823822,0
Adele.jpg,ChrisEvans,0,-0.12643715739250183,0
Adele.jpg,ChrisEvans,1,-0.05374588817358017,0
Adele.jpg,ChrisEvans,2,-0.01256469450891018,0
Adele.jpg,RobinWilliams,0,-0.07945284992456436,0
Adele.jpg,RobinWilliams,1,-0.0876893550157547,0
Adele.jpg,RobinWilliams,2,-0.10756077617406845,0
Adele.jpg,MatthewMcConaughey,0,-0.01650804467499256,0
Adele.jpg,MatthewMcConaughey,1,-0.06829899549484253,0
Adele.jpg,MatthewMcConaughey,2,-0.03997919708490372,0
Adele.jpg,JoeJonas,0,0.024194054305553436,0
Adele.jpg,JoeJonas,1,0.051994506269693375,0
Adele.jpg,JoeJonas,2,-0.02184145525097847,0
Adele.jpg,ElizabethOlsen,0,0.062173210084438324,0
Adele.jpg,ElizabethOlsen,1,0.19033294916152954,0
Adele.jpg,ElizabethOlsen,2,0.12868274748325348,0
Adele.jpg,AshleyOlsen,0,0.02503901720046997,0
Adele.jpg,AshleyOlsen,1,0.0633884072303772,0
Adele.jpg,AshleyOlsen,2,0.09389864653348923,0
Adele.jpg,DonaldTrump,0,-0.011654958128929138,0
Adele.jpg,DonaldTrump,1,-0.05646589398384094,0
Adele.jpg,DonaldTrump,2,0.07444274425506592,0
Adele.jpg,JenniferLawrence,0,-0.16296952962875366,0
Adele.jpg,JenniferLawrence,1,-0.06076918542385101,0
Adele.jpg,JenniferLawrence,2,-0.1339622139930725,0
Adele.jpg,LoredanaBerte,0,0.08305423706769943,0
Adele.jpg,LoredanaBerte,1,0.0332326665520668,0
Adele.jpg,LoredanaBerte,2,0.09100743383169174,0
Adele.jpg,EmmaWatson,0,0.00015931855887174606,0
Adele.jpg,EmmaWatson,1,0.007883846759796143,0
Adele.jpg,EmmaWatson,2,0.01196333672851324,0
Adele.jpg,MegRyan,0,0.10673219710588455,0
Adele.jpg,MegRyan,1,-0.03019661083817482,0
Adele.jpg,MegRyan,2,0.09015639871358871,0
Adele.jpg,DrusillaFoer,0,0.07354907691478729,0
Adele.jpg,DrusillaFoer,1,0.22078192234039307,0
Adele.jpg,DrusillaFoer,2,0.09014828503131866,0
Adele.jpg,RamiMalek,0,0.0009466060437262058,0
Adele.jpg,RamiMalek,1,-0.020987244322896004,0
Adele.jpg,RamiMalek,2,0.003456492442637682,0
Adele.jpg,LiamHemsworth,0,0.045936308801174164,0
Adele.jpg,LiamHemsworth,1,-0.02959580346941948,0
Adele.jpg,LiamHemsworth,2,0.01225173007696867,0
Adele.jpg,QueenElizabeth,0,-0.05383438616991043,0
Adele.jpg,QueenElizabeth,1,-0.01774749532341957,0
Adele.jpg,QueenElizabeth,2,0.026054443791508675,0
Adele.jpg,RDJ,0,0.09451629221439362,0
Adele.jpg,RDJ,1,-0.018992576748132706,0
Adele.jpg,DanielRadcliffe,0,0.13287700712680817,0
Adele.jpg,DanielRadcliffe,1,0.05921157822012901,0
Adele.jpg,DanielRadcliffe,2,0.022270001471042633,0
Adele.jpg,Adele,0,0.48410511016845703,1
