probe,gallery,template_idx,similarity,is_genuine
Platinette.jpg,ScarlettJohansson,0,0.13725757598876953,0
Platinette.jpg,ScarlettJohansson,1,0.1908901184797287,0
Platinette.jpg,ScarlettJohansson,2,0.03421228379011154,0
Platinette.jpg,SachaBaronCohen,0,0.028961647301912308,0
Platinette.jpg,SachaBaronCohen,1,-0.003112134523689747,0
Platinette.jpg,SachaBaronCohen,2,-0.046228162944316864,0
Platinette.jpg,JoeBiden,0,-0.0448220819234848,0
Platinette.jpg,JoeBiden,1,-0.032269518822431564,0
Platinette.jpg,JoeBiden,2,-0.06546159833669662,0
Platinette.jpg,JohnnyDepp,0,-0.2530081570148468,0
Platinette.jpg,JohnnyDepp,1,-0.32653501629829407,0
Platinette.jpg,JohnnyDepp,2,-0.14327971637248993,0
Platinette.jpg,JimCarrey,0,-0.19888797402381897,0
Platinette.jpg,JimCarrey,1,-0.20895080268383026,0
Platinette.jpg,JimCarrey,2,-0.28444021940231323,0
Platinette.jpg,PattyPravo,0,-0.03557625785470009,0
Platinette.jpg,PattyPravo,1,-0.08006858080625534,0
Platinette.jpg,PattyPravo,2,-0.11229880154132843,0
Platinette.jpg,SimonaVentura,0,-0.08503679931163788,0
Platinette.jpg,SimonaVentura,1,-0.16979901492595673,0
Platinette.jpg,SimonaVentura,2,-0.10018681734800339,0
Platinette.jpg,DaxShepard,0,0.04311700910329819,0
Platinette.jpg,DaxShepard,1,-0.02988719753921032,0
Platinette.jpg,DaxShepard,2,-0.060605376958847046,0
Platinette.jpg,KevinJonas,0,-0.014766915701329708,0
Platinette.jpg,KevinJonas,1,-0.07191399484872818,0
Platinette.jpg,KevinJonas,2,0.07527769356966019,0
Platinette.jpg,BritneySpears,0,-0.17346931993961334,0
Platinette.jpg,BritneySpears,1,-0.04491797089576721,0
Platinette.jpg,BritneySpears,2,0.0040042102336883545,0
Platinette.jpg,ChrisEvans,0,0.06605254858732224,0
Platinette.jpg,ChrisEvans,1,0.11387944221496582,0
Platinette.jpg,ChrisEvans,2,0.041197001934051514,0
